date,totals
2020-06-01,24165
2020-06-01,110604
2020-06-01,86100
2020-06-01,36894
2020-06-01,67609
2020-06-01,16018
2020-06-01,9080
2020-06-01,24146
2020-06-01,16371
2020-06-01,13578
2020-06-01,20850
2020-06-01,52252
2020-06-01,90593
2020-06-01,7747
2020-06-01,97568
2020-06-01,44095
2020-06-01,47918
2020-06-01,151738
2020-06-01,5332
2020-06-01,55636
2020-06-01,9844
2020-06-01,103807
2020-06-01,227232
2020-06-01,96050
2020-06-01,4920
2020-06-01,84124
2020-06-01,73517
2020-06-01,24389
2020-06-01,68738
2020-06-01,7901
2020-07-01,107490
2020-07-01,10108
2020-07-01,60330
2020-07-01,27647
2020-07-01,149685
2020-07-01,59666
2020-07-01,19494
2020-07-01,6935
2020-07-01,898
2020-07-01,190975
2020-07-01,96979
2020-07-01,1841
2020-07-01,23392
2020-07-01,714424
2020-07-01,176861
2020-07-01,19035
2020-07-01,20532
2020-07-01,292534
2020-07-01,42103
2020-07-01,10688
2020-07-01,26326
2020-07-01,23816
2020-07-01,109466
2020-07-01,79160
2020-07-01,35159
2020-07-01,60576
2020-07-01,13741
2020-07-01,8913
2020-07-01,21769
2020-07-01,13743
2020-07-01,14414
2020-07-01,17525
2020-07-01,44795
2020-07-01,82831
2020-07-01,6731
2020-07-01,86125
2020-07-01,38922
2020-07-01,41314
2020-07-01,142966
2020-07-01,4303
2020-07-01,46905
2020-07-01,8612
2020-07-01,99943
2020-07-01,213969
2020-07-01,100294
2020-07-01,4466
2020-07-01,71082
2020-07-01,71472
2020-07-01,22194
2020-07-01,59871
2020-07-01,7598
2020-08-01,85347
2020-08-01,9363
2020-08-01,54095
2020-08-01,23980
2020-08-01,145797
2020-08-01,57388
2020-08-01,17534
2020-08-01,6367
2020-08-01,1541
2020-08-01,167138
2020-08-01,75656
2020-08-01,1623
2020-08-01,19797
2020-08-01,587224
2020-08-01,206454
2020-08-01,17660
2020-08-01,18687
2020-08-01,39157
2020-08-01,32594
2020-08-01,10576
2020-08-01,27273
2020-08-01,24176
2020-08-01,102703
2020-08-01,83801
2020-08-01,31482
2020-08-01,53388
2020-08-01,13882
2020-08-01,8606
2020-08-01,19831
2020-08-01,12934
2020-08-01,16954
2020-08-01,16672
2020-08-01,42443
2020-08-01,77846
2020-08-01,7060
2020-08-01,80387
2020-08-01,34218
2020-08-01,40503
2020-08-01,131205
2020-08-01,4235
2020-08-01,41169
2020-08-01,9280
2020-08-01,77894
2020-08-01,188091
2020-08-01,131552
2020-08-01,4345
2020-08-01,62251
2020-08-01,66713
2020-08-01,19728
2020-08-01,65771
2020-08-01,7370
2020-09-01,80478
2020-09-01,7897
2020-09-01,51287
2020-09-01,24043
2020-09-01,139313
2020-09-01,54479
2020-09-01,20091
2020-09-01,6381
2020-09-01,1469
2020-09-01,154982
2020-09-01,72354
2020-09-01,1536
2020-09-01,22515
2020-09-01,421030
2020-09-01,203253
2020-09-01,19871
2020-09-01,17660
2020-09-01,36139
2020-09-01,33496
2020-09-01,12747
2020-09-01,30948
2020-09-01,26145
2020-09-01,101789
2020-09-01,86830
2020-09-01,25757
2020-09-01,52222
2020-09-01,14808
2020-09-01,9145
2020-09-01,16097
2020-09-01,13429
2020-09-01,20811
2020-09-01,15923
2020-09-01,45684
2020-09-01,74810
2020-09-01,7362
2020-09-01,76519
2020-09-01,34288
2020-09-01,40282
2020-09-01,134626
2020-09-01,4666
2020-09-01,41395
2020-09-01,9707
2020-09-01,73612
2020-09-01,178136
2020-09-01,114600
2020-09-01,4645
2020-09-01,56930
2020-09-01,67228
2020-09-01,19251
2020-09-01,68257
2020-09-01,7427
2020-10-01,80934
2020-10-01,7564
2020-10-01,52521
2020-10-01,27177
2020-10-01,151359
2020-10-01,59132
2020-10-01,21481
2020-10-01,7430
2020-10-01,1507
2020-10-01,175783
2020-10-01,77979
2020-10-01,2113
2020-10-01,24014
2020-10-01,473595
2020-10-01,227056
2020-10-01,22738
2020-10-01,19430
2020-10-01,181425
2020-10-01,35224
2020-10-01,14836
2020-10-01,33842
2020-10-01,27772
2020-10-01,108742
2020-10-01,95792
2020-10-01,27815
2020-10-01,58729
2020-10-01,15414
2020-10-01,9068
2020-10-01,18838
2020-10-01,15340
2020-10-01,21495
2020-10-01,16739
2020-10-01,50434
2020-10-01,81490
2020-10-01,8115
2020-10-01,85170
2020-10-01,35083
2020-10-01,44350
2020-10-01,145680
2020-10-01,5178
2020-10-01,47060
2020-10-01,11563
2020-10-01,79718
2020-10-01,192162
2020-10-01,119117
2020-10-01,5214
2020-10-01,67233
2020-10-01,71759
2020-10-01,21199
2020-10-01,72837
2020-10-01,7464
2020-11-01,91839
2020-11-01,8510
2020-11-01,54444
2020-11-01,30770
2020-11-01,130793
2020-11-01,61362
2020-11-01,21498
2020-11-01,7568
2020-11-01,1066
2020-11-01,176987
2020-11-01,80510
2020-11-01,1722
2020-11-01,25663
2020-11-01,550784
2020-11-01,242048
2020-11-01,24215
2020-11-01,24622
2020-11-01,377139
2020-11-01,43007
2020-11-01,12310
2020-11-01,31332
2020-11-01,27378
2020-11-01,105882
2020-11-01,84754
2020-11-01,34182
2020-11-01,65193
2020-11-01,15410
2020-11-01,10926
2020-11-01,18343
2020-11-01,16772
2020-11-01,22951
2020-11-01,15706
2020-11-01,49623
2020-11-01,83270
2020-11-01,7883
2020-11-01,94205
2020-11-01,43560
2020-11-01,44818
2020-11-01,149401
2020-11-01,4966
2020-11-01,50441
2020-11-01,12543
2020-11-01,86872
2020-11-01,197225
2020-11-01,105024
2020-11-01,4957
2020-11-01,68774
2020-11-01,72267
2020-11-01,25147
2020-11-01,71736
2020-11-01,9719
2020-12-01,100927
2020-12-01,8896
2020-12-01,54547
2020-12-01,31618
2020-12-01,135442
2020-12-01,60239
2020-12-01,21344
2020-12-01,6666
2020-12-01,1108
2020-12-01,172948
2020-12-01,86651
2020-12-01,2006
2020-12-01,27543
2020-12-01,829983
2020-12-01,263130
2020-12-01,31037
2020-12-01,23874
2020-12-01,407522
2020-12-01,44689
2020-12-01,11646
2020-12-01,29285
2020-12-01,24487
2020-12-01,94439
2020-12-01,81484
2020-12-01,38101
2020-12-01,66672
2020-12-01,17091
2020-12-01,10963
2020-12-01,17338
2020-12-01,14450
2020-12-01,21162
2020-12-01,19437
2020-12-01,44870
2020-12-01,81676
2020-12-01,8085
2020-12-01,85200
2020-12-01,45342
2020-12-01,46574
2020-12-01,126942
2020-12-01,4002
2020-12-01,49457
2020-12-01,11737
2020-12-01,90064
2020-12-01,205616
2020-12-01,98918
2020-12-01,5110
2020-12-01,70034
2020-12-01,73730
2020-12-01,24557
2020-12-01,61539
2020-12-01,9736
2021-01-01,105602
2021-01-01,9018
2021-01-01,60548
2021-01-01,30085
2021-01-01,134432
2021-01-01,65051
2021-01-01,25606
2021-01-01,7408
2021-01-01,1076
2021-01-01,190817
2021-01-01,92903
2021-01-01,1504
2021-01-01,28243
2021-01-01,1002118
2021-01-01,262684
2021-01-01,34313
2021-01-01,26195
2021-01-01,421790
2021-01-01,40266
2021-01-01,13693
2021-01-01,31014
2021-01-01,29570
2021-01-01,120227
2021-01-01,87583
2021-01-01,34093
2021-01-01,72234
2021-01-01,18154
2021-01-01,10509
2021-01-01,19266
2021-01-01,19214
2021-01-01,28230
2021-01-01,19689
2021-01-01,49184
2021-01-01,86017
2021-01-01,8662
2021-01-01,98651
2021-01-01,48278
2021-01-01,49755
2021-01-01,160116
2021-01-01,5190
2021-01-01,52622
2021-01-01,12571
2021-01-01,94262
2021-01-01,212208
2021-01-01,101167
2021-01-01,6012
2021-01-01,72451
2021-01-01,73369
2021-01-01,26626
2021-01-01,73836
2021-01-01,9266
2021-02-01,74710
2021-02-01,6667
2021-02-01,45496
2021-02-01,18916
2021-02-01,119784
2021-02-01,50485
2021-02-01,19748
2021-02-01,5245
2021-02-01,920
2021-02-01,138870
2021-02-01,73120
2021-02-01,1507
2021-02-01,21223
2021-02-01,902020
2021-02-01,195162
2021-02-01,30572
2021-02-01,17528
2021-02-01,378499
2021-02-01,26669
2021-02-01,8985
2021-02-01,23931
2021-02-01,23711
2021-02-01,80944
2021-02-01,75898
2021-02-01,20971
2021-02-01,48646
2021-02-01,11876
2021-02-01,7870
2021-02-01,15615
2021-02-01,12651
2021-02-01,20242
2021-02-01,15609
2021-02-01,36115
2021-02-01,72430
2021-02-01,6057
2021-02-01,68106
2021-02-01,29006
2021-02-01,34957
2021-02-01,114482
2021-02-01,3998
2021-02-01,40032
2021-02-01,9208
2021-02-01,62346
2021-02-01,134310
2021-02-01,89891
2021-02-01,3874
2021-02-01,53222
2021-02-01,61409
2021-02-01,17914
2021-02-01,52251
2021-02-01,6382
2021-03-01,107474
2021-03-01,10170
2021-03-01,65805
2021-03-01,34134
2021-03-01,143742
2021-03-01,69757
2021-03-01,28021
2021-03-01,7280
2021-03-01,1035
2021-03-01,178247
2021-03-01,95449
2021-03-01,1770
2021-03-01,34839
2021-03-01,1427917
2021-03-01,206884
2021-03-01,32870
2021-03-01,26915
2021-03-01,330476
2021-03-01,46633
2021-03-01,14536
2021-03-01,30754
2021-03-01,28257
2021-03-01,112066
2021-03-01,105224
2021-03-01,38031
2021-03-01,77617
2021-03-01,18329
2021-03-01,10860
2021-03-01,21101
2021-03-01,17186
2021-03-01,24563
2021-03-01,23024
2021-03-01,49158
2021-03-01,90090
2021-03-01,9200
2021-03-01,98474
2021-03-01,48568
2021-03-01,49752
2021-03-01,154301
2021-03-01,4957
2021-03-01,55773
2021-03-01,12430
2021-03-01,93979
2021-03-01,222409
2021-03-01,112572
2021-03-01,5909
2021-03-01,72438
2021-03-01,74860
2021-03-01,27426
2021-03-01,76885
2021-03-01,9348
2021-04-01,88232
2021-04-01,9078
2021-04-01,55830
2021-04-01,26952
2021-04-01,126285
2021-04-01,60918
2021-04-01,33213
2021-04-01,7514
2021-04-01,1050
2021-04-01,162912
2021-04-01,78993
2021-04-01,1357
2021-04-01,26291
2021-04-01,955439
2021-04-01,186853
2021-04-01,24056
2021-04-01,20588
2021-04-01,38414
2021-04-01,37415
2021-04-01,11564
2021-04-01,25666
2021-04-01,22964
2021-04-01,92922
2021-04-01,95577
2021-04-01,30960
2021-04-01,58530
2021-04-01,14996
2021-04-01,8798
2021-04-01,19013
2021-04-01,14643
2021-04-01,25086
2021-04-01,19471
2021-04-01,42226
2021-04-01,75043
2021-04-01,7571
2021-04-01,83165
2021-04-01,38393
2021-04-01,41443
2021-04-01,132512
2021-04-01,3633
2021-04-01,43879
2021-04-01,9516
2021-04-01,77525
2021-04-01,187843
2021-04-01,119014
2021-04-01,5031
2021-04-01,59893
2021-04-01,68676
2021-04-01,20522
2021-04-01,72407
2021-04-01,7861
2021-05-01,66937
2021-05-01,7145
2021-05-01,56581
2021-05-01,24206
2021-05-01,119739
2021-05-01,50079
2021-05-01,31313
2021-05-01,5308
2021-05-01,768
2021-05-01,133237
2021-05-01,61003
2021-05-01,1169
2021-05-01,18674
2021-05-01,998326
2021-05-01,165454
2021-05-01,16280
2021-05-01,15534
2021-05-01,158983
2021-05-01,29406
2021-05-01,8326
2021-05-01,20904
2021-05-01,19639
2021-05-01,71704
2021-05-01,72677
2021-05-01,22302
2021-05-01,46842
2021-05-01,11537
2021-05-01,6096
2021-05-01,15840
2021-05-01,10959
2021-05-01,19911
2021-05-01,14349
2021-05-01,34892
2021-05-01,58045
2021-05-01,5581
2021-05-01,63051
2021-05-01,29379
2021-05-01,35296
2021-05-01,102373
2021-05-01,2648
2021-05-01,37018
2021-05-01,7275
2021-05-01,63517
2021-05-01,158526
2021-05-01,113089
2021-05-01,3551
2021-05-01,46767
2021-05-01,56038
2021-05-01,14022
2021-05-01,60229
2021-05-01,6381
2021-06-01,72284
2021-06-01,6415
2021-06-01,38539
2021-06-01,21231
2021-06-01,125609
2021-06-01,44970
2021-06-01,25840
2021-06-01,5009
2021-06-01,976
2021-06-01,129351
2021-06-01,60489
2021-06-01,1319
2021-06-01,18741
2021-06-01,764884
2021-06-01,120670
2021-06-01,16152
2021-06-01,15021
2021-06-01,323280
2021-06-01,31317
2021-06-01,8012
2021-06-01,19155
2021-06-01,18490
2021-06-01,67663
2021-06-01,64977
2021-06-01,21165
2021-06-01,42011
2021-06-01,10195
2021-06-01,5385
2021-06-01,14049
2021-06-01,9633
2021-06-01,17559
2021-06-01,13679
2021-06-01,33448
2021-06-01,59187
2021-06-01,5350
2021-06-01,60907
2021-06-01,27597
2021-06-01,33011
2021-06-01,100422
2021-06-01,2427
2021-06-01,36050
2021-06-01,5973
2021-06-01,109743
2021-06-01,147120
2021-06-01,96829
2021-06-01,3301
2021-06-01,47216
2021-06-01,53104
2021-06-01,13096
2021-06-01,59860
2021-06-01,5963
2021-07-01,66051
2021-07-01,6620
2021-07-01,38125
2021-07-01,18454
2021-07-01,116701
2021-07-01,44778
2021-07-01,16773
2021-07-01,5141
2021-07-01,1059
2021-07-01,125688
2021-07-01,57185
2021-07-01,1135
2021-07-01,19461
2021-07-01,656778
2021-07-01,106359
2021-07-01,20275
2021-07-01,15630
2021-07-01,332946
2021-07-01,29811
2021-07-01,8988
2021-07-01,18623
2021-07-01,20756
2021-07-01,64503
2021-07-01,66916
2021-07-01,20536
2021-07-01,42119
2021-07-01,10260
2021-07-01,6213
2021-07-01,13659
2021-07-01,10441
2021-07-01,15550
2021-07-01,13935
2021-07-01,33235
2021-07-01,56487
2021-07-01,5435
2021-07-01,58041
2021-07-01,28287
2021-07-01,30975
2021-07-01,99708
2021-07-01,2408
2021-07-01,34420
2021-07-01,6744
2021-07-01,89125
2021-07-01,135551
2021-07-01,101228
2021-07-01,3662
2021-07-01,45531
2021-07-01,50887
2021-07-01,14625
2021-07-01,59969
2021-07-01,5706
2021-08-01,66233
2021-08-01,7020
2021-08-01,37365
2021-08-01,19683
2021-08-01,120959
2021-08-01,46385
2021-08-01,17890
2021-08-01,4978
2021-08-01,1070
2021-08-01,121803
2021-08-01,55189
2021-08-01,1672
2021-08-01,19548
2021-08-01,426563
2021-08-01,119061
2021-08-01,17734
2021-08-01,16276
2021-08-01,375270
2021-08-01,25498
2021-08-01,9094
2021-08-01,19019
2021-08-01,20836
2021-08-01,67496
2021-08-01,75595
2021-08-01,23812
2021-08-01,42099
2021-08-01,11364
2021-08-01,6598
2021-08-01,15001
2021-08-01,10786
2021-08-01,16100
2021-08-01,14287
2021-08-01,34819
2021-08-01,53133
2021-08-01,6074
2021-08-01,57745
2021-08-01,27611
2021-08-01,33854
2021-08-01,103036
2021-08-01,2326
2021-08-01,35795
2021-08-01,7440
2021-08-01,68672
2021-08-01,144254
2021-08-01,95834
2021-08-01,3650
2021-08-01,45911
2021-08-01,53524
2021-08-01,14672
2021-08-01,64208
2021-08-01,5871
2021-09-01,65900
2021-09-01,6520
2021-09-01,40033
2021-09-01,20536
2021-09-01,116704
2021-09-01,45908
2021-09-01,17742
2021-09-01,4469
2021-09-01,1076
2021-09-01,124186
2021-09-01,52797
2021-09-01,1674
2021-09-01,18890
2021-09-01,347462
2021-09-01,105065
2021-09-01,16929
2021-09-01,16789
2021-09-01,370706
2021-09-01,27258
2021-09-01,11473
2021-09-01,17893
2021-09-01,18819
2021-09-01,71059
2021-09-01,74716
2021-09-01,21872
2021-09-01,43082
2021-09-01,12450
2021-09-01,6264
2021-09-01,13084
2021-09-01,11013
2021-09-01,14237
2021-09-01,14497
2021-09-01,38177
2021-09-01,53482
2021-09-01,6432
2021-09-01,56777
2021-09-01,28779
2021-09-01,34563
2021-09-01,101592
2021-09-01,2433
2021-09-01,35025
2021-09-01,7924
2021-09-01,64531
2021-09-01,154778
2021-09-01,86418
2021-09-01,3993
2021-09-01,44779
2021-09-01,58393
2021-09-01,15034
2021-09-01,65312
2021-09-01,6136
2021-10-01,66499
2021-10-01,7572
2021-10-01,38523
2021-10-01,21518
2021-10-01,114144
2021-10-01,46964
2021-10-01,20467
2021-10-01,5221
2021-10-01,1342
2021-10-01,125938
2021-10-01,54202
2021-10-01,1570
2021-10-01,20322
2021-10-01,251681
2021-10-01,112228
2021-10-01,18119
2021-10-01,17529
2021-10-01,370434
2021-10-01,31793
2021-10-01,12019
2021-10-01,18940
2021-10-01,19178
2021-10-01,71295
2021-10-01,84006
2021-10-01,23487
2021-10-01,47730
2021-10-01,13967
2021-10-01,6555
2021-10-01,13143
2021-10-01,11369
2021-10-01,13908
2021-10-01,14055
2021-10-01,38053
2021-10-01,53753
2021-10-01,7361
2021-10-01,61404
2021-10-01,30359
2021-10-01,35098
2021-10-01,110047
2021-10-01,2418
2021-10-01,35878
2021-10-01,10049
2021-10-01,69638
2021-10-01,146593
2021-10-01,88155
2021-10-01,4300
2021-10-01,49467
2021-10-01,61127
2021-10-01,16759
2021-10-01,68017
2021-10-01,6027
2021-11-01,74158
2021-11-01,7342
2021-11-01,38933
2021-11-01,23744
2021-11-01,112977
2021-11-01,48728
2021-11-01,20566
2021-11-01,5334
2021-11-01,1288
2021-11-01,129708
2021-11-01,56981
2021-11-01,1568
2021-11-01,22754
2021-11-01,303670
2021-11-01,117778
2021-11-01,18495
2021-11-01,19934
2021-11-01,372237
2021-11-01,34641
2021-11-01,10571
2021-11-01,20191
2021-11-01,18318
2021-11-01,73622
2021-11-01,70470
2021-11-01,29567
2021-11-01,51965
2021-11-01,12714
2021-11-01,7416
2021-11-01,12209
2021-11-01,10798
2021-11-01,14453
2021-11-01,14427
2021-11-01,36471
2021-11-01,58875
2021-11-01,6273
2021-11-01,70492
2021-11-01,36936
2021-11-01,36231
2021-11-01,109089
2021-11-01,2706
2021-11-01,36603
2021-11-01,8717
2021-11-01,78252
2021-11-01,150809
2021-11-01,85831
2021-11-01,3683
2021-11-01,54909
2021-11-01,56444
2021-11-01,20461
2021-11-01,66983
2021-11-01,7241
2021-12-01,92191
2021-12-01,7640
2021-12-01,47985
2021-12-01,29247
2021-12-01,124997
2021-12-01,54788
2021-12-01,20071
2021-12-01,6161
2021-12-01,1250
2021-12-01,150928
2021-12-01,68601
2021-12-01,1462
2021-12-01,24776
2021-12-01,437647
2021-12-01,117333
2021-12-01,20883
2021-12-01,22229
2021-12-01,375026
2021-12-01,40638
2021-12-01,11932
2021-12-01,21663
2021-12-01,18710
2021-12-01,77489
2021-12-01,71660
2021-12-01,36523
2021-12-01,61316
2021-12-01,14798
2021-12-01,8112
2021-12-01,14598
2021-12-01,13160
2021-12-01,13598
2021-12-01,17967
2021-12-01,38797
2021-12-01,65191
2021-12-01,6550
2021-12-01,75074
2021-12-01,43321
2021-12-01,39198
2021-12-01,120487
2021-12-01,2792
2021-12-01,42392
2021-12-01,9034
2021-12-01,92922
2021-12-01,186352
2021-12-01,91536
2021-12-01,4583
2021-12-01,62755
2021-12-01,69015
2021-12-01,23083
2021-12-01,65899
2021-12-01,8442
2022-01-01,62764
2022-01-01,4986
2022-01-01,34855
2022-01-01,17487
2022-01-01,104282
2022-01-01,40897
2022-01-01,18473
2022-01-01,4596
2022-01-01,1418
2022-01-01,112827
2022-01-01,48062
2022-01-01,1358
2022-01-01,15947
2022-01-01,473953
2022-01-01,111333
2022-01-01,22011
2022-01-01,14630
2022-01-01,354595
2022-01-01,27768
2022-01-01,7239
2022-01-01,17340
2022-01-01,17297
2022-01-01,62731
2022-01-01,65564
2022-01-01,19312
2022-01-01,38691
2022-01-01,9052
2022-01-01,5904
2022-01-01,13648
2022-01-01,9481
2022-01-01,13063
2022-01-01,12417
2022-01-01,29536
2022-01-01,50952
2022-01-01,5064
2022-01-01,50625
2022-01-01,27273
2022-01-01,30035
2022-01-01,93298
2022-01-01,2139
2022-01-01,29123
2022-01-01,6536
2022-01-01,62111
2022-01-01,127737
2022-01-01,80486
2022-01-01,3184
2022-01-01,42218
2022-01-01,52914
2022-01-01,13050
2022-01-01,51816
2022-01-01,4827
2022-02-01,69098
2022-02-01,5916
2022-02-01,38149
2022-02-01,19002
2022-02-01,106295
2022-02-01,42694
2022-02-01,20654
2022-02-01,5088
2022-02-01,1108
2022-02-01,121578
2022-02-01,54210
2022-02-01,1332
2022-02-01,20046
2022-02-01,308269
2022-02-01,106776
2022-02-01,23831
2022-02-01,16737
2022-02-01,357772
2022-02-01,30836
2022-02-01,8429
2022-02-01,18871
2022-02-01,18136
2022-02-01,62456
2022-02-01,69674
2022-02-01,26603
2022-02-01,44174
2022-02-01,10924
2022-02-01,6697
2022-02-01,11353
2022-02-01,10201
2022-02-01,12695
2022-02-01,14428
2022-02-01,32626
2022-02-01,56914
2022-02-01,5558
2022-02-01,54960
2022-02-01,29655
2022-02-01,32115
2022-02-01,105057
2022-02-01,2433
2022-02-01,38534
2022-02-01,7322
2022-02-01,76335
2022-02-01,140141
2022-02-01,77580
2022-02-01,3716
2022-02-01,48021
2022-02-01,55807
2022-02-01,16718
2022-02-01,54653
2022-02-01,5765
2022-03-01,76494
2022-03-01,7786
2022-03-01,49474
2022-03-01,24412
2022-03-01,129391
2022-03-01,52984
2022-03-01,27188
2022-03-01,5828
2022-03-01,1569
2022-03-01,141042
2022-03-01,63697
2022-03-01,1780
2022-03-01,24376
2022-03-01,385030
2022-03-01,134911
2022-03-01,30460
2022-03-01,19692
2022-03-01,358839
2022-03-01,36323
2022-03-01,11521
2022-03-01,22132
2022-03-01,23708
2022-03-01,83801
2022-03-01,95934
2022-03-01,29300
2022-03-01,56698
2022-03-01,14175
2022-03-01,8080
2022-03-01,15865
2022-03-01,13482
2022-03-01,17168
2022-03-01,18396
2022-03-01,42755
2022-03-01,66464
2022-03-01,7803
2022-03-01,74436
2022-03-01,36821
2022-03-01,39596
2022-03-01,124456
2022-03-01,3160
2022-03-01,42803
2022-03-01,8903
2022-03-01,85646
2022-03-01,170171
2022-03-01,90977
2022-03-01,4878
2022-03-01,54961
2022-03-01,79291
2022-03-01,19951
2022-03-01,64537
2022-03-01,6972
2022-04-01,54956
2022-04-01,7589
2022-04-01,61899
2022-04-01,18222
2022-04-01,116208
2022-04-01,44201
2022-04-01,23781
2022-04-01,4877
2022-04-01,1194
2022-04-01,124153
2022-04-01,47352
2022-04-01,1452
2022-04-01,19580
2022-04-01,302986
2022-04-01,102886
2022-04-01,19809
2022-04-01,15128
2022-04-01,347125
2022-04-01,25869
2022-04-01,9349
2022-04-01,19346
2022-04-01,18518
2022-04-01,71095
2022-04-01,88959
2022-04-01,21215
2022-04-01,44583
2022-04-01,12719
2022-04-01,6598
2022-04-01,11689
2022-04-01,11858
2022-04-01,13713
2022-04-01,14255
2022-04-01,36967
2022-04-01,47034
2022-04-01,6155
2022-04-01,57067
2022-04-01,30183
2022-04-01,33864
2022-04-01,102997
2022-04-01,2406
2022-04-01,33686
2022-04-01,7373
2022-04-01,67877
2022-04-01,138869
2022-04-01,86869
2022-04-01,3955
2022-04-01,46010
2022-04-01,67149
2022-04-01,15280
2022-04-01,54798
2022-04-01,5845
2022-05-01,51735
2022-05-01,6661
2022-05-01,42163
2022-05-01,15854
2022-05-01,111612
2022-05-01,40505
2022-05-01,18914
2022-05-01,4322
2022-05-01,878
2022-05-01,111723
2022-05-01,42352
2022-05-01,1334
2022-05-01,18711
2022-05-01,279089
2022-05-01,86916
2022-05-01,15142
2022-05-01,13118
2022-05-01,338283
2022-05-01,22810
2022-05-01,7573
2022-05-01,17641
2022-05-01,17306
2022-05-01,58616
2022-05-01,71729
2022-05-01,18066
2022-05-01,36382
2022-05-01,11440
2022-05-01,5353
2022-05-01,12230
2022-05-01,9454
2022-05-01,11608
2022-05-01,12566
2022-05-01,31346
2022-05-01,44641
2022-05-01,5419
2022-05-01,45371
2022-05-01,25287
2022-05-01,30641
2022-05-01,88898
2022-05-01,2136
2022-05-01,29978
2022-05-01,5639
2022-05-01,61194
2022-05-01,128523
2022-05-01,83437
2022-05-01,2894
2022-05-01,40599
2022-05-01,63908
2022-05-01,13069
2022-05-01,43611
2022-05-01,5684
2022-06-01,59049
2022-06-01,6821
2022-06-01,47044
2022-06-01,18337
2022-06-01,123930
2022-06-01,45272
2022-06-01,17258
2022-06-01,9891
2022-06-01,928
2022-06-01,137336
2022-06-01,46597
2022-06-01,1860
2022-06-01,20831
2022-06-01,315073
2022-06-01,82538
2022-06-01,16595
2022-06-01,15830
2022-06-01,338173
2022-06-01,26521
2022-06-01,9676
2022-06-01,19042
2022-06-01,18507
2022-06-01,64312
2022-06-01,66708
2022-06-01,20146
2022-06-01,40871
2022-06-01,12242
2022-06-01,5677
2022-06-01,15925
2022-06-01,11537
2022-06-01,12962
2022-06-01,14260
2022-06-01,48349
2022-06-01,50992
2022-06-01,5733
2022-06-01,54522
2022-06-01,31123
2022-06-01,34771
2022-06-01,104824
2022-06-01,2883
2022-06-01,35719
2022-06-01,5999
2022-06-01,67036
2022-06-01,150464
2022-06-01,87018
2022-06-01,3570
2022-06-01,47169
2022-06-01,80189
2022-06-01,14473
2022-06-01,46961
2022-06-01,6076
2022-07-01,54307
2022-07-01,6632
2022-07-01,42434
2022-07-01,16395
2022-07-01,120932
2022-07-01,41071
2022-07-01,17455
2022-07-01,3639
2022-07-01,1273
2022-07-01,120328
2022-07-01,41696
2022-07-01,1834
2022-07-01,18373
2022-07-01,327083
2022-07-01,82999
2022-07-01,12819
2022-07-01,14134
2022-07-01,325084
2022-07-01,24081
2022-07-01,8719
2022-07-01,21625
2022-07-01,19054
2022-07-01,58259
2022-07-01,66314
2022-07-01,18667
2022-07-01,39442
2022-07-01,10568
2022-07-01,4849
2022-07-01,12130
2022-07-01,10418
2022-07-01,14488
2022-07-01,13027
2022-07-01,37743
2022-07-01,44513
2022-07-01,5617
2022-07-01,49066
2022-07-01,27849
2022-07-01,30614
2022-07-01,93961
2022-07-01,1940
2022-07-01,29866
2022-07-01,6236
2022-07-01,63453
2022-07-01,135854
2022-07-01,85909
2022-07-01,3333
2022-07-01,43959
2022-07-01,56721
2022-07-01,13743
2022-07-01,45916
2022-07-01,5223
2022-08-01,58549
2022-08-01,7400
2022-08-01,43789
2022-08-01,18508
2022-08-01,138358
2022-08-01,45130
2022-08-01,18930
2022-08-01,3654
2022-08-01,1644
2022-08-01,119576
2022-08-01,44081
2022-08-01,1719
2022-08-01,18669
2022-08-01,380262
2022-08-01,81433
2022-08-01,15041
2022-08-01,14728
2022-08-01,261153
2022-08-01,27443
2022-08-01,9102
2022-08-01,35102
2022-08-01,20080
2022-08-01,62907
2022-08-01,73198
2022-08-01,25074
2022-08-01,39913
2022-08-01,11157
2022-08-01,5930
2022-08-01,12221
2022-08-01,10841
2022-08-01,15435
2022-08-01,15005
2022-08-01,49734
2022-08-01,49063
2022-08-01,5914
2022-08-01,48026
2022-08-01,29595
2022-08-01,30272
2022-08-01,97000
2022-08-01,2143
2022-08-01,32827
2022-08-01,7158
2022-08-01,65344
2022-08-01,138829
2022-08-01,85962
2022-08-01,3401
2022-08-01,42790
2022-08-01,50695
2022-08-01,14241
2022-08-01,49282
2022-08-01,5418
2022-09-01,55587
2022-09-01,9008
2022-09-01,40472
2022-09-01,18927
2022-09-01,126521
2022-09-01,41857
2022-09-01,16655
2022-09-01,3555
2022-09-01,1335
2022-09-01,109209
2022-09-01,46131
2022-09-01,1571
2022-09-01,17593
2022-09-01,370928
2022-09-01,78652
2022-09-01,14316
2022-09-01,13861
2022-09-01,330999
2022-09-01,27064
2022-09-01,10288
2022-09-01,35282
2022-09-01,17567
2022-09-01,61390
2022-09-01,72322
2022-09-01,21612
2022-09-01,39962
2022-09-01,12144
2022-09-01,5209
2022-09-01,10883
2022-09-01,10681
2022-09-01,13917
2022-09-01,13903
2022-09-01,36178
2022-09-01,43920
2022-09-01,6170
2022-09-01,46512
2022-09-01,27404
2022-09-01,30973
2022-09-01,95909
2022-09-01,1914
2022-09-01,34562
2022-09-01,7293
2022-09-01,63911
